"country","country_code","region","city","id","osm_lat","osm_long","g_lat","g_long"
"Romania","RO",,"Maglavit","1921519","44.0304621635741","23.0954164239429",,
"Romania","RO",,"Magura Ilvei","1921530","47.3733474","24.8090912",,
"Romania","RO",,"Magura","1921534","44.0284983257661","25.3932493877485",,
"Romania","RO",,"Magura","1921537","44.0284983257661","25.3932493877485",,
"Romania","RO",,"Magura","1921546","44.0284983257661","25.3932493877485",,
"Romania","RO",,"Magurele","1921560","44.3482592689023","26.0273910822206",,
"Romania","RO",,"Magurele","1921562","44.3482592689023","26.0273910822206",,
"Romania","RO",,"Magureni","1921567","44.7002237284818","24.1517334218646",,
"Romania","RO",,"Maguri-Racatau","1921571","46.6432594","23.1940681",,
"Romania","RO",,"Mahmudia","1921610","45.0858182","29.0877499",,
"Romania","RO",,"Maicanesti","1921623","45.5004905955637","27.4935421365628",,
"Romania","RO",,"Maierus","1921630","45.8996615024722","25.5376456520159",,
"Romania","RO",,"Maieru","1921629","47.3994939003205","24.7392645665286",,
"Romania","RO",,"Malaia","1921664","45.3503700301537","24.0396377513751",,
"Romania","RO",,"Maldaeni","1921674","44.1265792","24.9232741",,
"Romania","RO",,"Maldaresti","1921682","45.1221323224738","24.0010117987684",,
"Romania","RO",,"Malini","1921693","47.4417214241803","26.0804092072262",,
"Romania","RO",,"Malnas","1921703","46.0073106751637","25.8440913199465",,
"Romania","RO",,"Malovat","1921707","44.7057472","22.729669",,
"Romania","RO",,"Malu Mare","1921732","44.241451","23.8568161",,
"Romania","RO",,"Malu cu Flori","1921715","45.1448691858086","25.2134788467451",,
"Romania","RO",,"Malureni","1921738","45.0779954651221","24.7845517321328",,
"Romania","RO",,"Malusteni","1921749","46.1809276715135","27.9246813339367",,
"Romania","RO",,"Manasia","1921769","45.3036306","26.756344",,
"Romania","RO",,"Manastirea Casin","1921776","46.1509528585006","26.6910024396707",,
"Romania","RO",,"Manastirea Homorului","1921788",,,,
"Romania","RO",,"Manastirea","1921796","46.9480675911452","27.2032290302205",,
"Romania","RO",,"Manastireni","1921813","47.8372349172444","26.7548886991308",,
"Romania","RO",,"Manastiur","1921818","45.8320588","22.0675523",,
"Romania","RO",,"Maneciu","1921847","45.2922310006464","26.0063684013725",,
"Romania","RO",,"Manesti","1921857","44.9648924173316","25.2850618612269",,
"Romania","RO",,"Manesti","1921860","44.9648924173316","25.2850618612269",,
"Romania","RO",,"Mangalia","1921862","43.8131168580085","28.5650095859546",,
"Romania","RO",,"Manoleasa","1921879","47.9928666436032","27.0604691193919",,
"Romania","RO",,"Manzalesti","1921892","45.4886918","26.6575332",,
"Romania","RO",,"Maracineni","1921902","45.1814915909516","26.8146345302301",,
"Romania","RO",,"Maracineni","1921903","45.1814915909516","26.8146345302301",,
"Romania","RO",,"Marasesti","1921921","45.8739684","27.2184766",,
"Romania","RO",,"Marasu","1921928","44.8452455","27.968947",,
"Romania","RO",,"Marca","1921934","47.210439911433","22.5570542668397",,
"Romania","RO",,"Margaritesti","1921969","44.2995259616","24.1424102546935",,
"Romania","RO",,"Margau","1921973","46.7527035","22.959314",,
"Romania","RO",,"Marga","1921965","45.504931347837","22.5157096097698",,
"Romania","RO",,"Marghita","1921977","47.3489392612952","22.3391164351943",,
"Romania","RO",,"Margina","1921979","45.8617981441782","22.2727815902886",,
"Romania","RO",,"Marginea","1921986","47.804465555496","25.819398857741",,
"Romania","RO",,"Margineni","1921998","45.7305188254736","25.0461693565773",,
"Romania","RO",,"Margineni","1922002","45.7305188254736","25.0461693565773",,
"Romania","RO",,"Mariselu","1922025","47.0158666811644","24.5077296351884",,
"Romania","RO",,"Marisel","1922022","46.6838565","23.1146238",,
