country,country_code,region,city,id,lat,long,lat,lng
Australia,AU,New South Wales,Lismore,111694,-28.8065079,,-28.8065079,153.2769412
Australia,AU,New South Wales,Lithgow,111698,-33.4809335,,-33.4809335,150.1574085
Australia,AU,New South Wales,Lord Howe Island,2674405,-31.5406931,,-31.5406931,159.0781863
Australia,AU,New South Wales,Macquarie Fields,2673593,-33.9861229,,-33.9861229,150.8912747
Australia,AU,New South Wales,McGraths Hill,2673722,-33.6166818,,-33.6166818,150.8350533
Australia,AU,New South Wales,Medowie,112155,-32.7407806,,-32.7407806,151.8636304
Australia,AU,New South Wales,Milperra,2673727,-33.9379619,,-33.9379619,150.9889526
Australia,AU,New South Wales,Milsons Point,2673728,-33.8462085,,-33.8462085,151.2113341
Australia,AU,New South Wales,Minto Heights,2673810,-34.0517908,,-34.0517908,150.8501664
Australia,AU,New South Wales,Mittagong,112377,-34.4505301,,-34.4505301,150.4479905
Australia,AU,New South Wales,Mollymook,2674406,-35.3396668,,-35.3396668,150.4730198
Australia,AU,New South Wales,Moorebank,2675065,-33.9338954,,-33.9338954,150.9483855
Australia,AU,New South Wales,Moree,112559,-29.4643519,,-29.4643519,149.8415113
Australia,AU,New South Wales,Moss Vale,112615,-34.5488147,,-34.5488147,150.3741987
Australia,AU,New South Wales,Mount Riverview,2674407,-33.7318398,,-33.7318398,150.6300277
Australia,AU,New South Wales,Mudgee,112799,-32.5905208,,-32.5905208,149.5887613
Australia,AU,New South Wales,Murwillumbah,112916,-28.3269383,,-28.3269383,153.3958572
Australia,AU,New South Wales,Muswellbrook,112921,-32.2651665,,-32.2651665,150.888323
Australia,AU,New South Wales,Nambucca Heads,112979,-30.6422966,,-30.6422966,153.0030524
Australia,AU,New South Wales,Narrabri,113050,-30.3250572,,-30.3250572,149.7829808
Australia,AU,New South Wales,Nelson Bay,113116,-32.7216599,,-32.7216599,152.1436581
Australia,AU,New South Wales,Newcastle,113153,-32.926696,,-32.926696,151.7788922
Australia,AU,New South Wales,Newtown,2674151,-33.8965493,,-33.8965493,151.1799632
Australia,AU,New South Wales,North Richmond,2673735,-33.5814297,,-33.5814297,150.7211623
Australia,AU,New South Wales,Oakville,2673737,-33.6396922,,-33.6396922,150.8847896
Australia,AU,New South Wales,Orange,113527,-33.2652106,,-33.2652106,149.0812173
Australia,AU,New South Wales,Oxford Falls,2673739,-33.7393226,,-33.7393226,151.2446587
Australia,AU,New South Wales,Panania,2673740,-33.9550307,,-33.9550307,150.9983426
Australia,AU,New South Wales,Parkes,2674156,-33.1378642,,-33.1378642,148.1748388
Australia,AU,New South Wales,Petersham,2673682,-33.8963363,,-33.8963363,151.1532549
Australia,AU,New South Wales,Petersham,2673742,-33.8963363,,-33.8963363,151.1532549
Australia,AU,New South Wales,Port Macquarie,113948,-31.4312703,,-31.4312703,152.9081313
Australia,AU,New South Wales,Queanbeyan,114058,-35.3549182,,-35.3549182,149.2312511
Australia,AU,New South Wales,Raymond Terrace,114127,-32.7620986,,-32.7620986,151.7431641
Australia,AU,New South Wales,Sawtell,114487,-30.3699007,,-30.3699007,153.0996884
Australia,AU,New South Wales,Singleton,114611,-32.5619694,,-32.5619694,151.1753157
Australia,AU,New South Wales,St Johns Park,2673692,-33.8775776,,-33.8775776,150.8990124
Australia,AU,New South Wales,Summer Hill,2674184,-33.8914591,,-33.8914591,151.1382498
Australia,AU,New South Wales,Sydney,114925,-33.873651,,-33.873651,151.2068896
Australia,AU,New South Wales,Tamworth,115005,-31.091085,,-31.091085,150.9303741
Australia,AU,New South Wales,Taree,115052,-31.9115673,,-31.9115673,152.460695
Australia,AU,New South Wales,Tumut,115497,-35.3010668,,-35.3010668,148.2239419
Australia,AU,New South Wales,Ulladulla,115565,-35.3569772,,-35.3569772,150.4739904
Australia,AU,New South Wales,Varroville,2674195,-34.0087908,,-34.0087908,150.8247314
Australia,AU,New South Wales,Vincentia,2674408,-35.070043,,-35.070043,150.6758482
Australia,AU,New South Wales,Wagga Wagga,115751,-35.1155492,,-35.1155492,147.3694772
Australia,AU,New South Wales,Warners Bay,2675081,-32.9735346,,-32.9735346,151.6438138
Australia,AU,New South Wales,Wellington,116079,-32.5556186,,-32.5556186,148.9427754
Australia,AU,New South Wales,Willoughby,2674223,-33.8052288,,-33.8052288,151.1993606
Australia,AU,New South Wales,Winmalee,2673743,-33.6708194,,-33.6708194,150.6092575
Australia,AU,New South Wales,Wollongong,116352,-34.424984,,-34.424984,150.8931239
Australia,AU,New South Wales,Woolloomooloo,1406195,-33.869235,,-33.869235,151.2201715
Australia,AU,New South Wales,Young,116783,-34.3142198,,-34.3142198,148.2977066
Australia,AU,Northern Territory,Alice Springs,106540,-23.7002104,,-23.7002104,133.8806114
Australia,AU,Northern Territory,Alyangula,106582,-13.8510313,,-13.8510313,136.4198914
Australia,AU,Northern Territory,Darwin,109019,-12.4628198,,-12.4628198,130.8417694
Australia,AU,Northern Territory,Humpty Doo,2675199,-12.5743124,,-12.5743124,131.1015062
Australia,AU,Northern Territory,Katherine,111027,-14.4649669,,-14.4649669,132.2642561
Australia,AU,Northern Territory,Maningrida,111982,-12.0484282,,-12.0484282,134.2294757
Australia,AU,Northern Territory,Nhulunbuy,113199,-12.1819096,,-12.1819096,136.7802429
Australia,AU,Northern Territory,Palmerston,113596,-12.481647,,-12.481647,130.984783
Australia,AU,Northern Territory,Port Keats,113939,-14.250637,,-14.250637,129.549659
Australia,AU,Northern Territory,Tennant Creek,115137,-19.6458495,,-19.6458495,134.1912458
Australia,AU,Queensland,Airlie Beach,2674224,-20.2687204,,-20.2687204,148.7184564
Australia,AU,Queensland,Alexandra Hills,2673604,-27.5219805,,-27.5219805,153.220953
Australia,AU,Queensland,Ashmore,2673605,-27.9864232,,-27.9864232,153.3807186
Australia,AU,Queensland,Atherton,106729,-17.2668147,,-17.2668147,145.4760787
Australia,AU,Queensland,Ayr,106771,-19.5758409,,-19.5758409,147.4050228
Australia,AU,Queensland,Biloela,107242,-24.4012233,,-24.4012233,150.5126372
Australia,AU,Queensland,Blackwater,107319,-23.5755145,,-23.5755145,148.8886132
Australia,AU,Queensland,Bongaree,107433,-27.0815508,,-27.0815508,153.158444
Australia,AU,Queensland,Bowen,107557,-20.0121951,,-20.0121951,148.2462909
Australia,AU,Queensland,Bracken Ridge,2673613,-27.327033,,-27.327033,153.0263477
Australia,AU,Queensland,Brassall,2673615,-27.5975531,,-27.5975531,152.7454998
Australia,AU,Queensland,Bray Park,2674403,-27.2970052,,-27.2970052,152.9756436
Australia,AU,Queensland,Bridgeman Downs,2673696,-27.3553046,,-27.3553046,152.9958084
Australia,AU,Queensland,Brisbane,107683,-27.4709331,,-27.4709331,153.0235024
Australia,AU,Queensland,Buderim,107804,-26.6847592,,-26.6847592,153.0537382
Australia,AU,Queensland,Bundaberg,107870,-24.8649629,,-24.8649629,152.348653
Australia,AU,Queensland,Burpengary,107949,-27.1537701,,-27.1537701,152.9754309
Australia,AU,Queensland,Caboolture,108025,-27.0834686,,-27.0834686,152.9516891
Australia,AU,Queensland,Cairns,108033,-16.9233991,,-16.9233991,145.773851
Australia,AU,Queensland,Calamvale,2673624,-27.6233464,,-27.6233464,153.0474342
Australia,AU,Queensland,Caloundra,108060,-26.8042574,,-26.8042574,153.1244868
Australia,AU,Queensland,Cannon Hill,2673626,-27.4713496,,-27.4713496,153.0999006
Australia,AU,Queensland,Charters Towers,108316,-20.0759043,,-20.0759043,146.2573203
Australia,AU,Queensland,Chermside West,2673572,-27.3837017,,-27.3837017,153.0164799
Australia,AU,Queensland,Chermside,2673573,-27.3854227,,-27.3854227,153.0301776
Australia,AU,Queensland,Clayfield,2673633,-27.4187031,,-27.4187031,153.0553331
Australia,AU,Queensland,Cooloola Cove,2674409,-25.9702899,,-25.9702899,152.9869919
Australia,AU,Queensland,Coolum Beach,108633,-26.5284468,,-26.5284468,153.0906847
Australia,AU,Queensland,Cornubia,2673634,-27.6697428,,-27.6697428,153.203761
Australia,AU,Queensland,Dalby,108939,-27.1832863,,-27.1832863,151.2637479
Australia,AU,Queensland,Deception Bay,109046,-27.1962398,,-27.1962398,153.0298315
Australia,AU,Queensland,Elanora,2673644,-28.1382769,,-28.1382769,153.4619817
Australia,AU,Queensland,Emerald,109475,-23.5260032,,-23.5260032,148.1622346
Australia,AU,Queensland,Enoggera,2674225,-27.4224792,,-27.4224792,152.9907732
Australia,AU,Queensland,Ferny Grove,2673571,-27.401445,,-27.401445,152.9364092
Australia,AU,Queensland,Flagstone,2674096,-27.6191268,,-27.6191268,152.1020432
Australia,AU,Queensland,Forest Lake,2673649,-27.6236519,,-27.6236519,152.9692508
Australia,AU,Queensland,Gatton,109837,-27.5587714,,-27.5587714,152.27574
Australia,AU,Queensland,Gladstone,109948,-23.849,,-23.849,151.263
Australia,AU,Queensland,Gold Coast,110074,-28.0410141,,-28.0410141,153.297505
Australia,AU,Queensland,Goondiwindi,110120,-28.5472061,,-28.5472061,150.3074519
Australia,AU,Queensland,Gympie,110378,-26.1902977,,-26.1902977,152.6653914
Australia,AU,Queensland,Hervey Bay,2673666,-25.2896192,,-25.2896192,152.8309158
Australia,AU,Queensland,Holland Park,2675161,-27.5171093,,-27.5171093,153.0697025
Australia,AU,Queensland,Hyde Park,2673670,-19.2769861,,-19.2769861,146.7959252
Australia,AU,Queensland,Inala,2673671,-27.5966743,,-27.5966743,152.9729551
Australia,AU,Queensland,Indooroopilly,2673672,-27.4978313,,-27.4978313,152.9725538
Australia,AU,Queensland,Ingham,110716,-18.6511106,,-18.6511106,146.1546225
Australia,AU,Queensland,Innisfail,110734,-17.5246806,,-17.5246806,146.0323287
Australia,AU,Queensland,Kelvin Grove,2673676,-27.451044,,-27.451044,153.0110931
Australia,AU,Queensland,Kingaroy,111171,-26.5408702,,-26.5408702,151.8393195
Australia,AU,Queensland,Logan Central,2674683,-27.6410017,,-27.6410017,153.1074195
Australia,AU,Queensland,Mackay,111882,-21.1412101,,-21.1412101,149.1856253
Australia,AU,Queensland,Mansfield,2673721,-27.5395551,,-27.5395551,153.1000516
Australia,AU,Queensland,Mareeba,112027,-16.9911644,,-16.9911644,145.4223803
Australia,AU,Queensland,Maryborough,112082,-25.5371225,,-25.5371225,152.701553
Australia,AU,Queensland,Merrimac,2673724,-28.0409571,,-28.0409571,153.3751473
Australia,AU,Queensland,Miami,2673725,-28.0731517,,-28.0731517,153.4440146
Australia,AU,Queensland,Moranbah,2673731,-22.0009139,,-22.0009139,148.0457654
Australia,AU,Queensland,Morayfield,112553,-27.1054534,,-27.1054534,152.948145
Australia,AU,Queensland,Mount Isa,112706,-20.7245148,,-20.7245148,139.49472
Australia,AU,Queensland,Nambour,112977,-26.6293532,,-26.6293532,152.9593597
Australia,AU,Queensland,Nerang,113123,-27.9989389,,-27.9989389,153.3388564
Australia,AU,Queensland,Rockhampton,114246,-23.3776546,,-23.3776546,150.5099759
Australia,AU,Queensland,Roma,114284,-26.5717657,,-26.5717657,148.7904026
Australia,AU,Queensland,Sheldon,2673580,-27.5633548,,-27.5633548,153.1988835
Australia,AU,Queensland,Spring Hill,2673691,-27.4611828,,-27.4611828,153.0243661
Australia,AU,Queensland,Toowong,2673708,-27.4853201,,-27.4853201,152.9905756
Australia,AU,Queensland,Toowoomba,115368,-27.5643334,,-27.5643334,151.9539909
Australia,AU,Queensland,Torquay,115377,-25.2842918,,-25.2842918,152.8713698
Australia,AU,Queensland,Townsville,115404,-19.2576223,,-19.2576223,146.8178787
Australia,AU,Queensland,Varsity Lakes,2674227,-28.0859948,,-28.0859948,153.4223528
Australia,AU,Queensland,Victoria Point,115715,-27.5860349,,-27.5860349,153.3072094
Australia,AU,Queensland,Warwick,115976,-28.2143733,,-28.2143733,152.0351449
Australia,AU,Queensland,Yeppoon,116729,-23.1278884,,-23.1278884,150.7453662
Australia,AU,South Australia,Adelaide,106494,-34.9287264,,-34.9287264,138.5999453
Australia,AU,South Australia,Athelstone,2673566,-34.8704533,,-34.8704533,138.7017795
Australia,AU,South Australia,Banksia Park,2673607,-34.807779,,-34.807779,138.72419
Australia,AU,South Australia,Christies Downs,2673629,-35.1270527,,-35.1270527,138.503245
Australia,AU,South Australia,Cumberland Park,2673635,-34.966923,,-34.966923,138.5889875
Australia,AU,South Australia,Erindale,2673645,-34.9259558,,-34.9259558,138.6625908
Australia,AU,South Australia,Evanston,2673647,-34.6110119,,-34.6110119,138.7374691
Australia,AU,South Australia,Gawler,109840,-34.59954,,-34.59954,138.7491411
Australia,AU,South Australia,Glen Osmond,2673656,-34.9596178,,-34.9596178,138.6413976
Australia,AU,South Australia,Glenunga,2673658,-34.9499573,,-34.9499573,138.6387728
Australia,AU,South Australia,Henley Beach,2673587,-34.9206915,,-34.9206915,138.4946694
Australia,AU,South Australia,Highgate,2673667,-34.9599269,,-34.9599269,138.6259448
Australia,AU,South Australia,Kensington Park,2673575,-34.9264005,,-34.9264005,138.650281
Australia,AU,South Australia,Kwinana,111404,-32.235151,,-32.235151,115.8425402
Australia,AU,South Australia,Magill,2673720,-34.9126256,,-34.9126256,138.6758675
Australia,AU,South Australia,Marryatville,2674146,-34.9266961,,-34.9266961,138.6497003
Australia,AU,South Australia,Medindie,2673723,-34.8960086,,-34.8960086,138.6006332
Australia,AU,South Australia,Mitchell Park,2673730,-35.0105401,,-35.0105401,138.5623064
Australia,AU,South Australia,Mount Barker,112628,-35.0672411,,-35.0672411,138.8587342
Australia,AU,South Australia,Mount Gambier,112689,-37.8294444,,-37.8294444,140.7827778
Australia,AU,South Australia,Murray Bridge,112896,-35.1197018,,-35.1197018,139.2747261
Australia,AU,South Australia,North Adelaide,2673553,-34.9062759,,-34.9062759,138.5941616
Australia,AU,South Australia,Novar Gardens,2673736,-34.9731192,,-34.9731192,138.5368882
Australia,AU,South Australia,Paralowie,2674154,-34.7645822,,-34.7645822,138.6076388
Australia,AU,South Australia,Port Augusta,113916,-32.4924399,,-32.4924399,137.7628176
Australia,AU,South Australia,Port Lincoln,113946,-34.7195321,,-34.7195321,135.8574623
Australia,AU,South Australia,Port Pirie,113956,-33.1770846,,-33.1770846,138.0100573
Australia,AU,South Australia,Roxby Downs,2675159,-30.5608506,,-30.5608506,136.8984985
Australia,AU,South Australia,Victor Harbor,115711,-35.5532268,,-35.5532268,138.6229492
Australia,AU,South Australia,Whyalla,116199,-33.0343994,,-33.0343994,137.5849148
Australia,AU,South Australia,Wynn Vale,2674230,-34.7990578,,-34.7990578,138.6861202
Australia,AU,Tasmania,Burnie,107944,-41.0524649,,-41.0524649,145.9068513
Australia,AU,Tasmania,Devonport,109116,-41.1783532,,-41.1783532,146.3609534
Australia,AU,Tasmania,Geilston Bay,2673654,-42.8362257,,-42.8362257,147.3509628
Australia,AU,Tasmania,Hobart,110576,-42.8819032,,-42.8819032,147.3238148
Australia,AU,Tasmania,Launceston,111553,-41.4370868,,-41.4370868,147.1393767
Australia,AU,Tasmania,Mowbray Heights,2673732,-42.0409059,,-42.0409059,146.8087322
Australia,AU,Tasmania,New Norfolk,113179,-42.7806827,,-42.7806827,147.0636496
Australia,AU,Tasmania,Ulverstone,115576,-41.1573911,,-41.1573911,146.1720764
Australia,AU,Victoria,Ararat,106657,-37.2822621,,-37.2822621,142.9299786
Australia,AU,Victoria,Bairnsdale,106809,-37.8245772,,-37.8245772,147.6317185
Australia,AU,Victoria,Balaclava,2674410,-37.8690816,,-37.8690816,144.9955037
Australia,AU,Victoria,Balaclava,2674411,-37.8690816,,-37.8690816,144.9955037
Australia,AU,Victoria,Ballarat,106856,-37.5621071,,-37.5621071,143.8561493
Australia,AU,Victoria,Balwyn North,2673616,-37.7918124,,-37.7918124,145.0936473
Australia,AU,Victoria,Balwyn,2673606,-37.8127921,,-37.8127921,145.0808684
Australia,AU,Victoria,Benalla,107119,-36.5514956,,-36.5514956,145.9817019
Australia,AU,Victoria,Bendigo,107134,-36.7587112,,-36.7587112,144.2837459
Australia,AU,Victoria,Black Rock,107307,-37.973949,,-37.973949,145.01651
Australia,AU,Victoria,Black Rock,2534487,-37.973949,,-37.973949,145.01651
Australia,AU,Victoria,Blackburn,2673699,-37.8194637,,-37.8194637,145.1534068
Australia,AU,Victoria,Braybrook,2673608,-37.7805098,,-37.7805098,144.8571677
Australia,AU,Victoria,Brighton East,2673618,-37.9026094,,-37.9026094,145.0189024
Australia,AU,Victoria,Bundoora,2673621,-37.69706,,-37.69706,145.0590021
Australia,AU,Victoria,Burwood East,2673880,-37.8517888,,-37.8517888,145.1526131
Australia,AU,Victoria,Caroline Springs,2673627,-37.7464691,,-37.7464691,144.7358054
Australia,AU,Victoria,Castlemaine,108254,-37.0644398,,-37.0644398,144.2172001
Australia,AU,Victoria,Clifton Hill,2674231,-37.788513,,-37.788513,144.99176
Australia,AU,Victoria,Clifton Springs,108432,-38.1570443,,-38.1570443,144.5558205
Australia,AU,Victoria,Colac,108504,-38.3400445,,-38.3400445,143.5844382
Australia,AU,Victoria,Craigieburn,108781,-37.5984433,,-37.5984433,144.9418164
Australia,AU,Victoria,Cranbourne,108787,-38.1083474,,-38.1083474,145.2844247
Australia,AU,Victoria,Crib Point,108810,-38.3653944,,-38.3653944,145.2045925
Australia,AU,Victoria,Delahey,2673638,-37.7230622,,-37.7230622,144.7679354
Australia,AU,Victoria,East Kew,2673642,-37.8068202,,-37.8068202,145.0310067
Australia,AU,Victoria,Endeavour Hills,2674092,-37.9758866,,-37.9758866,145.2577854
Australia,AU,Victoria,Ferntree Gully,2674412,-37.883583,,-37.883583,145.295395
Australia,AU,Victoria,Fitzroy,2673568,-37.7987007,,-37.7987007,144.9786869
Australia,AU,Victoria,Frankston North,2673651,-38.123741,,-38.123741,145.147934
Australia,AU,Victoria,Gardenvale,2673653,-37.8979802,,-37.8979802,145.0091884
Australia,AU,Victoria,Geelong,109850,-38.1485437,,-38.1485437,144.3613479
Australia,AU,Victoria,Greensborough,2673661,-37.7046192,,-37.7046192,145.1030275
Australia,AU,Victoria,Hamilton,110412,-37.7444183,,-37.7444183,142.021946
Australia,AU,Victoria,Hampton,2673815,-37.937298,,-37.937298,145.002518
Australia,AU,Victoria,Hastings,110462,-38.307583,,-38.307583,145.190201
Australia,AU,Victoria,Hawthorn East,2673594,-37.8239564,,-37.8239564,145.0463443
Australia,AU,Victoria,Healesville,110491,-37.6538286,,-37.6538286,145.5170063
Australia,AU,Victoria,Heyfield,2675133,-37.9826115,,-37.9826115,146.7850242
Australia,AU,Victoria,Horsham,110634,-36.7131358,,-36.7131358,142.1999045
Australia,AU,Victoria,Kyabram,111407,-36.3135222,,-36.3135222,145.0477249
Australia,AU,Victoria,Lakes Entrance,111480,-37.8795844,,-37.8795844,147.9916047
Australia,AU,Victoria,Lara,111535,-38.0235922,,-38.0235922,144.4078657
Australia,AU,Victoria,Leopold,111617,-38.1938428,,-38.1938428,144.4681527
Australia,AU,Victoria,Macleod,2674143,-37.726738,,-37.726738,145.070251
Australia,AU,Victoria,Maryborough,112083,-37.046538,,-37.046538,143.7369631
Australia,AU,Victoria,Melbourne,112172,-37.8131869,,-37.8131869,144.9629796
Australia,AU,Victoria,Melton,112179,-37.682979,,-37.682979,144.5804663
Australia,AU,Victoria,Mildura,112282,-34.2063006,,-34.2063006,142.1358321
Australia,AU,Victoria,Mill Park,2673726,-37.667861,,-37.667861,145.0622519
Australia,AU,Victoria,Mont Albert North,2673678,-37.8014989,,-37.8014989,145.1083908
Australia,AU,Victoria,Morwell,112603,-38.2333333,,-38.2333333,146.4
Australia,AU,Victoria,Niddrie,2673734,-37.7364624,,-37.7364624,144.8896249
Australia,AU,Victoria,Ormond,2673564,-37.9037922,,-37.9037922,145.0412058
Australia,AU,Victoria,Pakenham,113576,-38.078518,,-38.078518,145.482727
Australia,AU,Victoria,Parkville,2674157,-37.7945414,,-37.7945414,144.9567011
Australia,AU,Victoria,Pascoe Vale,2673741,-37.730366,,-37.730366,144.92868
Australia,AU,Victoria,Portland,113944,-38.3463453,,-38.3463453,141.6042096
Australia,AU,Victoria,Princes Hill,2673684,-37.7816273,,-37.7816273,144.9676602
Australia,AU,Victoria,Sale,114421,-38.1077151,,-38.1077151,147.0640833
Australia,AU,Victoria,Skye,2674233,-38.1197382,,-38.1197382,145.211488
Australia,AU,Victoria,Somerville,114661,-38.22382,,-38.22382,145.177643
Australia,AU,Victoria,Stawell,114779,-37.0563701,,-37.0563701,142.7804418
Australia,AU,Victoria,Sunbury,114879,-37.5794919,,-37.5794919,144.7288981
Australia,AU,Victoria,Swan Hill,114909,-35.3405225,,-35.3405225,143.5614347
Australia,AU,Victoria,Taylors Hill,2674190,-37.709504,,-37.709504,144.7549461
Australia,AU,Victoria,Thornbury,2675190,-37.7540674,,-37.7540674,145.0012255
Australia,AU,Victoria,Toorak,2673583,-37.841228,,-37.841228,145.009521
Australia,AU,Victoria,Traralgon,115418,-38.1971087,,-38.1971087,146.534618
Australia,AU,Victoria,Vermont South,2673709,-37.8573447,,-37.8573447,145.1829212
Australia,AU,Victoria,Wangaratta,115863,-36.3543294,,-36.3543294,146.3256568
Australia,AU,Victoria,Warragul,115932,-38.1611548,,-38.1611548,145.9318239
Australia,AU,Victoria,Warragul,2674202,-38.1611548,,-38.1611548,145.9318239
Australia,AU,Victoria,Warrnambool,115967,-38.3827659,,-38.3827659,142.4844995
Australia,AU,Victoria,Wodonga,116336,-36.122487,,-36.122487,146.8878851
Australia,AU,Victoria,Wonthaggi,116393,-38.6059367,,-38.6059367,145.588532
Australia,AU,Western Australia,Albany,106514,-35.0238227,,-35.0238227,117.8847286
Australia,AU,Western Australia,Australind,106752,-33.2788544,,-33.2788544,115.7159455
Australia,AU,Western Australia,Ballajura,2673873,-31.8399909,,-31.8399909,115.8948188
Australia,AU,Western Australia,Beldon,2673702,-31.7704003,,-31.7704003,115.7646559
Australia,AU,Western Australia,Broome,107732,-17.9512214,,-17.9512214,122.2443272
Australia,AU,Western Australia,Bunbury,107869,-33.3270685,,-33.3270685,115.6391736
Australia,AU,Western Australia,Busselton,107985,-33.6499446,,-33.6499446,115.3446115
Australia,AU,Western Australia,Canning Vale,2673625,-32.0709598,,-32.0709598,115.8938833
Australia,AU,Western Australia,Carine,2673600,-31.8484029,,-31.8484029,115.7839733
Australia,AU,Western Australia,Carnarvon,108198,-24.8826946,,-24.8826946,113.6570204
Australia,AU,Western Australia,Casuarina,2673628,-32.230393,,-32.230393,115.8713028
Australia,AU,Western Australia,Churchlands,2673630,-31.9301422,,-31.9301422,115.8025902
Australia,AU,Western Australia,Clarkson,2673632,-31.6814538,,-31.6814538,115.714638
Australia,AU,Western Australia,Collie,108531,-33.3588705,,-33.3588705,116.1540412
Australia,AU,Western Australia,Dampier,108966,-20.6637988,,-20.6637988,116.7084604
Australia,AU,Western Australia,Duncraig,2673640,-31.8341204,,-31.8341204,115.7835905
Australia,AU,Western Australia,East Perth,2673700,-31.9584883,,-31.9584883,115.8716195
Australia,AU,Western Australia,Edgewater,2673643,-31.7732591,,-31.7732591,115.7890062
Australia,AU,Western Australia,Esperance,109527,-33.8594128,,-33.8594128,121.8932484
Australia,AU,Western Australia,Forrestfield,2673650,-31.9892323,,-31.9892323,116.009782
Australia,AU,Western Australia,Geraldton,109879,-28.7732192,,-28.7732192,114.6096326
Australia,AU,Western Australia,Glen Forrest,2673655,-31.9095264,,-31.9095264,116.104256
Australia,AU,Western Australia,Hamilton Hill,2673584,-32.0755421,,-32.0755421,115.7796338
Australia,AU,Western Australia,Hillarys,2673668,-31.7982298,,-31.7982298,115.7454452
Australia,AU,Western Australia,Kalamunda,2673674,-31.9733853,,-31.9733853,116.0601384
Australia,AU,Western Australia,Karratha,2673705,-20.7366148,,-20.7366148,116.8467646
Australia,AU,Western Australia,Karrinyup,2673675,-31.8755261,,-31.8755261,115.7780026
Australia,AU,Western Australia,Koondoola,2673579,-31.8414719,,-31.8414719,115.8600455
Australia,AU,Western Australia,Kununurra,111382,-15.7735463,,-15.7735463,128.739196
Australia,AU,Western Australia,Leederville,2675114,-31.9363895,,-31.9363895,115.8419536
Australia,AU,Western Australia,Lesmurdie,2673582,-31.9994649,,-31.9994649,116.052301
Australia,AU,Western Australia,Mandurah,111963,-32.5366794,,-32.5366794,115.7426282
Australia,AU,Western Australia,Mirrabooka,2673729,-31.8562732,,-31.8562732,115.8683876
Australia,AU,Western Australia,Morley,2673595,-31.8982423,,-31.8982423,115.8950739
Australia,AU,Western Australia,Mount Lawley,2673706,-31.9340637,,-31.9340637,115.8716858
Australia,AU,Western Australia,Murdoch,2673733,-32.065155,,-32.065155,115.8389539
Australia,AU,Western Australia,Northam,113273,-31.6545305,,-31.6545305,116.6705166
Australia,AU,Western Australia,Ocean Reef,2673738,-31.7529019,,-31.7529019,115.7376057
Australia,AU,Western Australia,Paraburdoo,2675131,-23.2002588,,-23.2002588,117.6714422
Australia,AU,Western Australia,Perth,113752,-31.9528536,,-31.9528536,115.8573389
Australia,AU,Western Australia,Point Samson,113872,-20.6288928,,-20.6288928,117.1944475
Australia,AU,Western Australia,Port Hedland,113934,-20.3116266,,-20.3116266,118.5752577
Australia,AU,Western Australia,Roebourne,114269,-20.7691657,,-20.7691657,117.146574
Australia,AU,Western Australia,Rossmoyne,2674172,-32.0386567,,-32.0386567,115.8679972
Australia,AU,Western Australia,Salter Point,2673581,-32.0220234,,-32.0220234,115.8707317
Australia,AU,Western Australia,Secret Harbour,2673689,-32.4090774,,-32.4090774,115.7471544
Australia,AU,Western Australia,South Hedland,2673707,-20.4094123,,-20.4094123,118.6004335
Australia,AU,Western Australia,Tom Price,2673693,-22.6940873,,-22.6940873,117.7950553
Australia,AU,Western Australia,Waikiki,2673597,-32.3134204,,-32.3134204,115.7456818
Australia,AU,Western Australia,Wembley Downs,2673577,-31.9110431,,-31.9110431,115.7740679
Australia,AU,Western Australia,Wickham,2675052,-20.6749365,,-20.6749365,117.1424374
Australia,AU,Western Australia,Winthrop,2673710,-32.0580895,,-32.0580895,115.8315168
Belgium,BE,,Aalst,170978,50.9378101,,50.9378101,4.0409517
Belgium,BE,,Aalter,170982,51.087349,,51.087349,3.448371
Belgium,BE,,Aarschot,171003,50.9859959,,50.9859959,4.8365218
Belgium,BE,,Aartselaar,171009,51.1338889,,51.1338889,4.3847222
Belgium,BE,,Alken,171128,50.87609,,50.87609,5.30767
Belgium,BE,,Alveringem,171158,51.0124765,,51.0124765,2.7097057
Belgium,BE,,Amay,171166,50.5482,,50.5482,5.30956
Belgium,BE,,Amel,171172,50.3542193,,50.3542193,6.1699174
Belgium,BE,,Andenne,171191,50.4888889,,50.4888889,5.0955556
Belgium,BE,,Anderlues,171195,50.4066667,,50.4066667,4.2711111
Belgium,BE,,Anhée,171210,50.31064,,50.31064,4.87829
Belgium,BE,,Ans,171218,50.6625,,50.6625,5.52
Belgium,BE,,Anthisnes,171226,50.483333,,50.483333,5.516667
Belgium,BE,,Antoing,171228,50.56717,,50.56717,3.45696
Belgium,BE,,Antwerp,171230,51.2192159,,51.2192159,4.4028818
Belgium,BE,,Anzegem,171235,50.8331,,50.8331,3.47832
Belgium,BE,,Ardooie,171264,50.97676,,50.97676,3.19918
Belgium,BE,,Arendonk,171269,51.322049,,51.322049,5.0863348
Belgium,BE,,Arlon,171276,49.6833333,,49.6833333,5.8
Belgium,BE,,Assenede,171313,51.22649,,51.22649,3.75098
Belgium,BE,,Assesse,171316,50.368924,,50.368924,5.019639
Belgium,BE,,Asse,171307,50.909373,,50.909373,4.2005478
Belgium,BE,,As,171287,51.00793,,51.00793,5.58414
Belgium,BE,,Ath,171324,50.6304302,,50.6304302,3.776992
Belgium,BE,,Attert,171331,49.75054,,49.75054,5.7863
Belgium,BE,,Aubange,171334,49.5666667,,49.5666667,5.8
